date,dem,rep,margin,7-day,14-day,21-day,28-day
2022-03-11,42.644612,44.80905,-2.164437999999997,-2.1214298571428563,-2.190544357142857,-2.292418047619047,-2.3063549642857137
2022-03-10,42.688145,44.770388,-2.0822429999999983,-2.1158391428571415,-2.2082254285714282,-2.3040833809523806,-2.299513964285713
2022-03-09,42.684092,44.76657,-2.082478000000002,-2.1216184285714275,-2.236564071428571,-2.3067384761904757,-2.295310999999999
2022-03-08,42.662439,44.79461,-2.1321709999999996,-2.126818857142856,-2.2709221428571422,-2.3259723809523805,-2.2907099999999994
2022-03-07,42.658651,44.789816,-2.131165000000003,-2.1278332857142845,-2.312199928571428,-2.343942333333333,-2.285918892857142
2022-03-06,42.654724,44.784326,-2.1296019999999984,-2.158887285714284,-2.3348345714285705,-2.361561142857142,-2.2806622857142846
2022-03-05,42.651076,44.778988,-2.127911999999995,-2.2179732857142844,-2.3567179999999994,-2.3650853333333326,-2.274995428571428
2022-03-04,42.646889,44.772192,-2.1253029999999953,-2.2596588571428575,-2.3779121428571424,-2.367996666666666,-2.2688321428571423
2022-03-03,42.643446,44.766144,-2.1226979999999998,-2.300611714285715,-2.3982055,-2.3607389047619045,-2.2622856071428568
2022-03-02,42.639919,44.7588,-2.118881000000002,-2.3515097142857146,-2.3992985,-2.3532085238095233,-2.2539428571428566
2022-03-01,42.664648,44.80392,-2.1392719999999983,-2.4150254285714285,-2.4255491428571427,-2.34534038095238,-2.248602178571428
2022-02-28,42.614249,44.962792,-2.3485429999999994,-2.496566571428571,-2.451996857142857,-2.3386140952380945,-2.244531571428571
2022-02-27,42.743786,45.28699,-2.543204000000003,-2.5107818571428573,-2.4628980714285715,-2.321253952380952,-2.232528107142856
2022-02-26,42.766631,45.186342,-2.4197110000000066,-2.495462714285714,-2.4386413571428567,-2.2940028095238088,-2.2121755357142847
2022-02-25,42.759627,45.1716,-2.411972999999996,-2.496165428571427,-2.4221655714285704,-2.271889904761904,-2.1957745357142846
2022-02-24,42.504164,44.983148,-2.478983999999997,-2.495799285714285,-2.390802499999999,-2.249510238095237,-2.179117107142856
2022-02-23,42.47288,45.036371,-2.563490999999999,-2.4470872857142854,-2.354057928571428,-2.2214205714285704,-2.159522678571428
2022-02-22,42.40531,45.11537,-2.7100599999999986,-2.436072857142857,-2.310497857142856,-2.193127761904761,-2.136380285714285
2022-02-21,42.474,44.92205,-2.448050000000002,-2.4074271428571428,-2.259637857142856,-2.160519904761904,-2.1037349642857137
2022-02-20,42.47074,44.90671,-2.4359699999999975,-2.4150142857142853,-2.2264899999999987,-2.139776857142856,-2.0749107142857137
2022-02-19,42.46758,44.89221,-2.4246300000000005,-2.38182,-2.193272857142856,-2.117746476190475,-2.0390194285714283
2022-02-18,42.46513,44.87454,-2.409410000000001,-2.348165714285713,-2.159752142857142,-2.0956442380952374,-2.012319571428571
2022-02-17,42.62559,44.76359,-2.137999999999998,-2.2858057142857127,-2.1263657142857135,-2.07355638095238,-1.9856434999999995
2022-02-16,42.52707,45.01346,-2.48639,-2.2610285714285703,-2.108587214285713,-2.0636678095238086,-1.9681436428571424
2022-02-15,42.58258,45.09212,-2.509540000000001,-2.184922857142855,-2.071655214285713,-2.036482761904761,-1.9116182857142852
2022-02-14,42.60147,45.10263,-2.5011599999999987,-2.111848571428569,-2.0370662857142845,-2.0025042380952374,-1.8508189999999993
2022-02-13,42.62913,44.83274,-2.2036099999999976,-2.037965714285712,-2.0021581428571413,-1.9615428571428564,-1.7838993214285708
2022-02-12,42.62324,44.81229,-2.1890499999999946,-2.004725714285713,-1.985709714285713,-1.9247525714285711,-1.7275569642857138
2022-02-11,42.42804,44.40093,-1.9728899999999996,-1.971338571428571,-1.9693834999999993,-1.900370857142857,-1.6716857142857138
2022-02-10,42.42423,44.38879,-1.9645599999999988,-1.9669257142857137,-1.9674317142857132,-1.885589428571428,-1.6233941071428568
2022-02-09,42.4202,44.37385,-1.9536499999999961,-1.9561458571428563,-1.9649874285714277,-1.870515333333333,-1.575272571428571
2022-02-08,42.19167,44.18969,-1.9980199999999968,-1.9583875714285708,-1.962262714285714,-1.8205167619047617,-1.5213222499999997
2022-02-07,42.19005,44.17403,-1.9839800000000025,-1.962284,-1.9478320714285715,-1.7638091428571427,-1.4689515714285712
2022-02-06,42.18768,44.15861,-1.9709300000000027,-1.9663505714285705,-1.9233314285714285,-1.6992105238095236,-1.4170295357142855
2022-02-05,42.18508,44.14042,-1.9553399999999996,-1.9666937142857128,-1.8847660000000002,-1.6351673809523806,-1.366412571428571
2022-02-04,42.18286,44.12486,-1.9420000000000002,-1.9674284285714276,-1.864887,-1.5718014285714281,-1.3162753214285712
2022-02-03,42.395287,44.284388,-1.8891009999999966,-1.9679377142857126,-1.8449212857142854,-1.508883571428571,-1.2664825714285712
2022-02-02,42.361002,44.330344,-1.9693419999999975,-1.973828999999999,-1.8277000714285714,-1.4483148095238092,-1.2169050357142854
2022-02-01,42.280872,44.306167,-2.025295,-1.9661378571428574,-1.7515813571428573,-1.3756338095238094,-1.1643723928571426
2022-01-31,42.278979,44.291425,-2.012445999999997,-1.933380142857143,-1.6645717142857142,-1.3045074285714284,-1.1094310714285711
2022-01-30,42.237777,44.211109,-1.9733319999999992,-1.8803122857142864,-1.5656405000000002,-1.233922523809524,-1.06695625
2022-01-29,42.235983,44.196466,-1.9604830000000035,-1.8028382857142873,-1.4694042142857147,-1.1663188571428573,-1.026799142857143
2022-01-28,42.234202,44.179767,-1.9455649999999949,-1.7623455714285723,-1.3739879285714285,-1.0992242857142855,-0.9868563214285714
2022-01-27,42.232701,44.163041,-1.930340000000001,-1.7219048571428581,-1.2793565000000002,-1.0326641904761906,-0.9471659285714288
2022-01-26,42.232102,44.147606,-1.9155040000000056,-1.6815711428571436,-1.1855577142857143,-0.9645970476190475,-0.9077068214285716
2022-01-25,42.166533,43.962524,-1.7959910000000008,-1.5370248571428573,-1.0803817857142854,-0.8971172380952377,-0.8850408928571429
2022-01-24,42.182001,43.822972,-1.6409710000000004,-1.3957632857142852,-0.9900710714285711,-0.8347813809523805,-0.8662866785714284
2022-01-23,42.026965,43.457979,-1.4310140000000047,-1.2509687142857138,-0.9107276428571426,-0.7958375714285711,-0.8526959285714284
2022-01-22,41.683825,43.360859,-1.677033999999999,-1.1359701428571418,-0.8480591428571422,-0.7681194285714282,-0.8495623571428566
2022-01-21,41.689331,43.351811,-1.662479999999995,-0.9856302857142845,-0.7676636428571422,-0.7283599047619044,-0.8372440357142852
2022-01-20,41.69535,43.343354,-1.6480040000000002,-0.8368081428571423,-0.6880438571428569,-0.688919619047619,-0.8249971785714282
2022-01-19,41.697908,42.601588,-0.9036800000000014,-0.6895442857142849,-0.6061099999999995,-0.6497520476190476,-0.8128039285714281
2022-01-18,41.720035,42.527195,-0.8071599999999961,-0.6237387142857135,-0.5771634285714278,-0.6677129047619048,-0.8266990714285709
2022-01-17,41.776876,42.404285,-0.6274090000000001,-0.584378857142857,-0.5542904285714282,-0.6897944761904762,-0.8561960357142855
2022-01-16,41.781466,42.40749,-0.626024000000001,-0.5704865714285715,-0.5682719999999998,-0.7199383333333332,-0.8914538928571426
2022-01-15,41.786664,42.411319,-0.6246549999999971,-0.5601481428571427,-0.5841940714285714,-0.7540930952380949,-0.9208665357142856
2022-01-14,41.792397,42.413122,-0.6207250000000002,-0.5496969999999999,-0.5997247142857144,-0.7877819523809522,-0.94956725
2022-01-13,41.797742,42.414899,-0.6171569999999988,-0.5392795714285715,-0.6149753571428574,-0.82106019047619,-0.9776986071428571
2022-01-12,41.876615,42.319656,-0.4430410000000009,-0.522675714285714,-0.6298559285714289,-0.8538904761904759,-1.0001610714285716
2022-01-11,41.827659,42.3593,-0.5316410000000005,-0.5305881428571421,-0.6897000000000004,-0.8943525238095233,-1.0239718214285716
2022-01-10,41.832111,42.362274,-0.5301630000000017,-0.5242019999999995,-0.7425022857142858,-0.9468017619047616,-1.0405123928571431
2022-01-09,41.874326,42.427981,-0.5536549999999991,-0.5660574285714282,-0.7946642142857142,-0.9984429999999997,-1.0587783571428573
2022-01-08,41.878951,42.430448,-0.5514969999999977,-0.6082400000000001,-0.851065571428571,-1.0411059999999999,-1.0754858571428572
2022-01-07,41.884067,42.43187,-0.5478030000000018,-0.649752428571429,-0.9068244285714283,-1.0828573333333333,-1.0914278214285713
2022-01-06,41.917299,42.418229,-0.5009299999999968,-0.6906711428571433,-0.9619504999999994,-1.1238382857142857,-1.106796357142857
2022-01-05,41.921855,42.420283,-0.498427999999997,-0.7370361428571438,-1.0194978571428568,-1.1593228571428573,-1.1063027142857143
2022-01-04,41.938268,42.425206,-0.4869380000000021,-0.8488118571428588,-1.076234714285714,-1.188433047619048,-1.1053688214285715
2022-01-03,41.977697,42.800848,-0.8231510000000029,-0.9608025714285721,-1.1581016428571427,-1.2126158571428576,-1.1139332142857143
2022-01-02,41.953668,42.802601,-0.8489330000000024,-1.023271,-1.2146357857142855,-1.223018666666667,-1.106735285714286
2022-01-01,41.95737,42.799454,-0.8420839999999998,-1.0938911428571418,-1.2575389999999997,-1.2312344761904763,-1.101673285714286
